Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer,Converted_Date,Sentiment,Misspelled_Title_Words,Misspelled_Text_Words,Cleaned_Review_Title,Cleaned_Review_Text,Tokenized_Review_Title,Tokenized_Review_Text,review_length,length_category,dominant_topic,aspects,complaints,has_complaint
153,P153_REV_016,Krishu Singh,5.0,Highly recommended,Value for money,Raxaul Bazar,1 month ago,0,Yes,2025-10-27 04:25:15.129633,2,[],[],highly recommended,value money,"['highly', 'recommended']","['value', 'money']",15,short,6,[],['price'],True
153,P153_REV_014,Abhishek Kumar,5.0,Mind-blowing purchase,Osam look full silm body,Gurgaon Division,1 month ago,0,Yes,2025-10-27 04:25:15.129634,2,[],"['osam', 'silm']",mind blowing purchase,sam look full film body,"['mind', 'blowing', 'purchase']","['sam', 'look', 'full', 'film', 'body']",24,short,0,[],[],False
153,P153_REV_007,Varun Dhiman,5.0,Fabulous!,Phone is awesome,Muzaffarnagar,1 month ago,0,Yes,2025-10-27 04:25:15.129636,2,[],[],fabulous,phone awesome,['fabulous'],"['phone', 'awesome']",16,short,3,[],[],False
153,P153_REV_009,Bharat Dalei,4.0,Very Good,Best for long term usage and handy.,Kendujhar District,1 month ago,0,Yes,2025-10-27 04:25:15.129638,2,[],[],good,best long term usage handy,['good'],"['best', 'long', 'term', 'usage', 'handy']",35,short,0,[],['design'],True
153,P153_REV_015,Appanna Gollangi,3.0,Good,Battery drop,West Godavari District,1 month ago,0,Yes,2025-10-27 04:25:15.129640,1,[],[],good,battery drop,['good'],"['battery', 'drop']",12,short,0,['battery'],['battery'],True
153,P153_REV_013,Flipkart Customer,5.0,Fair,Awesome phone All over is well nice camera 5star,Baran,1 month ago,0,Yes,2025-10-27 04:25:15.129641,2,[],[],fair,awesome phone well nice camera,['fair'],"['awesome', 'phone', 'well', 'nice', 'camera']",48,short,1,['camera'],['camera'],True
154,P154_REV_016,Flipkart Customer,4.0,Good choice,"With a discount, I got the phone at a very good price, which is very good. I'm loving the phone. I will give the review after I use for sometime",Zunheboto,1 month ago,0,Yes,2025-10-27 04:25:15.129643,2,[],[],good choice,discount got phone good price good loving phone give review use sometime,"['good', 'choice']","['discount', 'got', 'phone', 'good', 'price', 'good', 'loving', 'phone', 'give', 'review', 'use', 'sometime']",144,medium,1,[],['price'],True
154,P154_REV_007,Jitmohan  Hembram,5.0,Excellent,Very compact,Burla,1 month ago,0,Yes,2025-10-27 04:25:15.129645,2,[],[],excellent,compact,['excellent'],['compact'],12,short,0,[],['design'],True
154,P154_REV_015,Thotakura  Venkatraju,3.0,Just okay,Battery condition vey,Hyderabad,1 month ago,0,Yes,2025-10-27 04:25:15.129647,1,[],['vey'],okay,battery condition,['okay'],"['battery', 'condition']",21,short,0,['battery'],['battery'],True
154,P154_REV_014,Gulab  Ansari,5.0,Awesome,Fantastic Phone,Purnia,1 month ago,0,Yes,2025-10-27 04:25:15.129648,2,[],[],awesome,fantastic phone,['awesome'],"['fantastic', 'phone']",15,short,0,[],[],False
154,P154_REV_012,Flipkart Customer,5.0,Awesome,Very good product under 40k .mindblowing purchase.thank you flipkart🙏,Bangalore Division,1 month ago,0,Yes,2025-10-27 04:25:15.129650,2,[],[],awesome,good product mindblowing purchase thank flipkart,['awesome'],"['good', 'product', 'mindblowing', 'purchase', 'thank', 'flipkart']",69,medium,7,[],[],False
154,P154_REV_013,Saif Ullah,5.0,Best in the market!,Exceptional performance,Faizabad,1 month ago,0,Yes,2025-10-27 04:25:15.129652,2,[],[],best market,exceptional performance,"['best', 'market']","['exceptional', 'performance']",23,short,2,['performance'],['performance'],True
154,P154_REV_010,Ayajur Rahman,3.0,Fair,Compact design,Mumbai,1 month ago,0,Yes,2025-10-27 04:25:15.129654,1,[],[],fair,compact design,['fair'],"['compact', 'design']",14,short,6,[],['design'],True
154,P154_REV_009,Flipkart Customer,3.0,Good,Very heet,Visakhapatnam,1 month ago,0,Yes,2025-10-27 04:25:15.129655,1,[],['heet'],good,meet,['good'],['meet'],9,short,0,[],[],False
154,P154_REV_008,Mohit Yadav,4.0,Good choice,Close to perfect only issue is battery,Amritsar,1 month ago,0,Yes,2025-10-27 04:25:15.129657,2,[],[],good choice,close perfect issue battery,"['good', 'choice']","['close', 'perfect', 'issue', 'battery']",38,short,1,['battery'],['battery'],True
154,P154_REV_011,Nakul  Bhardwaj,4.0,Good choice,Good phone,Gurugram,1 month ago,0,Yes,2025-10-27 04:25:15.129659,2,[],[],good choice,good phone,"['good', 'choice']","['good', 'phone']",10,short,9,[],[],False
155,P155_REV_014,Hitendra Singh,5.0,Worth every penny,Go for this phone,Sojat Road,1 month ago,0,Yes,2025-10-27 04:25:15.129661,2,[],[],worth every penny,phone,"['worth', 'every', 'penny']",['phone'],17,short,0,[],[],False
155,P155_REV_016,Arsalan Arafat,5.0,Mind-blowing purchase,"Excellent Phone , Camera is superb",Hajipur,1 month ago,0,Yes,2025-10-27 04:25:15.129662,2,[],[],mind blowing purchase,excellent phone camera superb,"['mind', 'blowing', 'purchase']","['excellent', 'phone', 'camera', 'superb']",34,short,9,['camera'],['camera'],True
155,P155_REV_015,Dharmesh  Thumbar,5.0,Classy product,"Amazing phone with great camera, just one con is the battery drains fast as only 4000 mah battery is provided by samasung",Ahmedabad,1 month ago,0,Yes,2025-10-27 04:25:15.129664,2,[],['samasung'],classy product,amazing phone great camera one con battery drain fast mah battery provided samsung,"['classy', 'product']","['amazing', 'phone', 'great', 'camera', 'one', 'con', 'battery', 'drain', 'fast', 'mah', 'battery', 'provided', 'samsung']",121,medium,6,"['camera', 'battery', 'performance']","['camera', 'battery']",True
155,P155_REV_011,Goutam Seal,5.0,Best in the market!,Excellent product and camera is more impressive i love this phone 😃,Jamshedpur,1 month ago,0,Yes,2025-10-27 04:25:15.129666,2,[],[],best market,excellent product camera impressive love phone,"['best', 'market']","['excellent', 'product', 'camera', 'impressive', 'love', 'phone']",67,medium,0,['camera'],['camera'],True
155,P155_REV_013,vinay soni,5.0,Fabulous!,Over all good product like it,Chhatrapati Shahuji Maharaj Ngr District,1 month ago,0,Yes,2025-10-27 04:25:15.129668,2,[],[],fabulous,good product like,['fabulous'],"['good', 'product', 'like']",29,short,7,[],[],False
155,P155_REV_008,Rajender  Kumar,5.0,Excellent,Good phone snapdragon 8.3,Ambala Division,1 month ago,0,Yes,2025-10-27 04:25:15.129669,2,[],[],excellent,good phone snapdragon,['excellent'],"['good', 'phone', 'snapdragon']",25,short,9,[],[],False
155,P155_REV_010,Vijay Raj  Dwivedi,5.0,Terrific,Very very smoothly experience for snapdragon 8 gen 3 edition compere to exynos 2400 model,Patna Division,1 month ago,0,Yes,2025-10-27 04:25:15.129671,2,[],"['compere', 'exynos']",terrific,smoothly experience snapdragon gen edition compete expo model,['terrific'],"['smoothly', 'experience', 'snapdragon', 'gen', 'edition', 'compete', 'expo', 'model']",89,medium,8,['performance'],['performance'],True
155,P155_REV_012,Abhay Srivastava,4.0,Really Nice,Amazing device,Colonelganj,1 month ago,0,Yes,2025-10-27 04:25:15.129673,2,[],[],really nice,amazing device,"['really', 'nice']","['amazing', 'device']",14,short,0,[],[],False
155,P155_REV_009,Abhijeet Singh,4.0,Very Good,"Overall, this is a great phone.I think it has a weakness just its battery..",Basti District,1 month ago,0,Yes,2025-10-27 04:25:15.129675,2,[],[],good,overall great phone think ha weakness battery,['good'],"['overall', 'great', 'phone', 'think', 'ha', 'weakness', 'battery']",75,medium,3,['battery'],['battery'],True
155,P155_REV_007,Anurag Harsana,4.0,Nice product,Nice,Greater Noida,1 month ago,0,Yes,2025-10-27 04:25:15.129677,2,[],[],nice product,nice,"['nice', 'product']",['nice'],4,short,0,[],[],False
156,P156_REV_010,Flipkart Customer,4.0,Value-for-money,Battery 🔋 is okay okay but On the other hand overall this device is amazing,Central Division,1 month ago,0,Yes,2025-10-27 04:25:15.129678,2,[],[],value money,battery okay hand overall device amazing,"['value', 'money']","['battery', 'okay', 'hand', 'overall', 'device', 'amazing']",75,medium,7,['battery'],['battery'],True
156,P156_REV_009,Prem Thapa,5.0,Awesome,Everything is good except battery but it is good enough for me.,Delhi Division,1 month ago,0,Yes,2025-10-27 04:25:15.129680,2,[],[],awesome,everything good except battery good enough,['awesome'],"['everything', 'good', 'except', 'battery', 'good', 'enough']",63,medium,2,['battery'],['battery'],True
156,P156_REV_015,Rahul Thakur,5.0,Simply awesome,top notch just a lil heating if playing game without fan in room otherwise,Nirsa,1 month ago,0,Yes,2025-10-27 04:25:15.129682,2,[],[],simply awesome,top notch lil heating playing game without fan room otherwise,"['simply', 'awesome']","['top', 'notch', 'lil', 'heating', 'playing', 'game', 'without', 'fan', 'room', 'otherwise']",74,medium,2,['heating'],['heating'],True
156,P156_REV_016,Imdadkhan  Pathan,5.0,Wonderful,Best compact phone ever with snapdragon 8gen3 making this phone beast 1000 times better then Google pixel 9...,Visnagar,1 month ago,0,Yes,2025-10-27 04:25:15.129684,2,[],[],wonderful,best compact phone ever snapdragon 8gen3 making phone beast time better google pixel,['wonderful'],"['best', 'compact', 'phone', 'ever', 'snapdragon', '8gen3', 'making', 'phone', 'beast', 'time', 'better', 'google', 'pixel']",110,medium,1,[],['design'],True
156,P156_REV_014,ARITRA MONDAL,5.0,Highly recommended,Wow,Chapari,1 month ago,0,Yes,2025-10-27 04:25:15.129685,2,[],[],highly recommended,wow,"['highly', 'recommended']",['wow'],3,short,0,[],[],False
156,P156_REV_012,Hardik Lodha,5.0,Great product,Love the product,Ratlam,1 month ago,0,Yes,2025-10-27 04:25:15.129687,2,[],[],great product,love product,"['great', 'product']","['love', 'product']",16,short,7,[],[],False
156,P156_REV_008,Anirudh Sudan,5.0,Just wow!,"Loved its camera, design, battery and performance. But its screen is not big. Screen is narrow",Sunderbani,1 month ago,0,Yes,2025-10-27 04:25:15.129689,2,[],[],wow,loved camera design battery performance screen not big screen narrow,['wow'],"['loved', 'camera', 'design', 'battery', 'performance', 'screen', 'not', 'big', 'screen', 'narrow']",94,medium,2,"['camera', 'battery', 'performance', 'display']","['camera', 'battery', 'performance', 'display', 'design']",True
156,P156_REV_011,Subhendu Bera,4.0,Wonderful,"The Samsung Galaxy S24 is an excellent flagship device, offering powerful performance, a fantastic camera system, and the cutting-edge AI features as advertised. The design is premium, and the display is superb, making it a worthy upgrade for any user.The primary issue, and the reason for the deduction in stars, lies solely with the product listing accuracy on Flipkart.Critical Specification Error:Before making this purchase, I specifically checked the technical specifications listed on...",Garulia,1 month ago,0,Yes,2025-10-27 04:25:15.129690,2,[],[],wonderful,samsung galaxy excellent flagship device offering powerful performance fantastic camera system cutting edge feature advertised design premium display superb making worthy upgrade user primary issue reason deduction star lie solely product listing accuracy flipkart critical specification error making purchase specifically checked technical specification listed,['wonderful'],"['samsung', 'galaxy', 'excellent', 'flagship', 'device', 'offering', 'powerful', 'performance', 'fantastic', 'camera', 'system', 'cutting', 'edge', 'feature', 'advertised', 'design', 'premium', 'display', 'superb', 'making', 'worthy', 'upgrade', 'user', 'primary', 'issue', 'reason', 'deduction', 'star', 'lie', 'solely', 'product', 'listing', 'accuracy', 'flipkart', 'critical', 'specification', 'error', 'making', 'purchase', 'specifically', 'checked', 'technical', 'specification', 'listed']",494,long,5,"['camera', 'performance', 'display']","['camera', 'battery', 'performance', 'display', 'design']",True
156,P156_REV_007,Bibhuti Bhushan  Sahu,5.0,Terrific,"Loved it,",Bhubaneshwar,1 month ago,0,Yes,2025-10-27 04:25:15.129692,2,[],[],terrific,loved,['terrific'],['loved'],9,short,0,[],[],False
156,P156_REV_013,RAHUL  KARGATHIYA,5.0,Perfect product!,Very good Performance Camara Result Best,Junagadh District,1 month ago,0,Yes,2025-10-27 04:25:15.129694,2,[],[],perfect product,good performance camara result best,"['perfect', 'product']","['good', 'performance', 'camara', 'result', 'best']",40,short,2,['performance'],['performance'],True
157,P157_REV_011,Sunil Ram,4.0,Delightful,The phone is good but the battery is a little less.,Delhi Division,1 month ago,0,Yes,2025-10-27 04:25:15.129696,2,[],[],delightful,phone good battery little less,['delightful'],"['phone', 'good', 'battery', 'little', 'less']",51,medium,1,['battery'],['battery'],True
157,P157_REV_008,Rohit Saini,5.0,Perfect product!,Worth it in Big billion day 😉,Bahadurgarh,1 month ago,0,Yes,2025-10-27 04:25:15.129697,2,[],[],perfect product,worth big billion day,"['perfect', 'product']","['worth', 'big', 'billion', 'day']",29,short,8,[],[],False
157,P157_REV_012,MUKESH PU,5.0,Best in the market!,Awesome phone,Bangalore,1 month ago,0,Yes,2025-10-27 04:25:15.129699,2,[],[],best market,awesome phone,"['best', 'market']","['awesome', 'phone']",13,short,1,[],[],False
157,P157_REV_009,Flipkart Customer,5.0,Simply awesome,Amazing product worth it,Davanagere,1 month ago,0,Yes,2025-10-27 04:25:15.129701,2,[],[],simply awesome,amazing product worth,"['simply', 'awesome']","['amazing', 'product', 'worth']",24,short,4,[],[],False
157,P157_REV_013,Anil Yadav,5.0,Mind-blowing purchase,With snapdragon 8 bettry life is much more increase,Jalandhar,1 month ago,0,Yes,2025-10-27 04:25:15.129703,2,[],['bettry'],mind blowing purchase,snapdragon betty life much increase,"['mind', 'blowing', 'purchase']","['snapdragon', 'betty', 'life', 'much', 'increase']",51,medium,0,[],['battery'],True
157,P157_REV_014,Girish V,5.0,Perfect product!,Ok good mobile,Bengaluru,1 month ago,0,Yes,2025-10-27 04:25:15.129704,2,[],[],perfect product,good mobile,"['perfect', 'product']","['good', 'mobile']",14,short,0,[],[],False
157,P157_REV_007,Flipkart Customer,5.0,Best in the market!,Using other phones of 6000 mAH and switching to a 4000 feels kinda low but its manageable.Also It has heating issues.. other than that its a great phone..Looks 10/10Camera 10/10Display 10/10UI 10/10,Dimapur,1 month ago,0,Yes,2025-10-27 04:25:15.129706,2,[],[],best market,using phone mah switching feel kinda low manageable also ha heating issue great phone look,"['best', 'market']","['using', 'phone', 'mah', 'switching', 'feel', 'kinda', 'low', 'manageable', 'also', 'ha', 'heating', 'issue', 'great', 'phone', 'look']",198,medium,1,"['battery', 'heating']","['heating', 'battery']",True
157,P157_REV_010,Mahesh,5.0,Great product,"Compact phone lovers this is for you perfectly, comming to seller i received product safely. At buying time I was confused with the review towards seller. After received product i am sati",Kochi,1 month ago,0,Yes,2025-10-27 04:25:15.129708,2,[],"['comming', 'sati']",great product,compact phone lover perfectly coming seller received product safely buying time wa confused review towards seller received product sat,"['great', 'product']","['compact', 'phone', 'lover', 'perfectly', 'coming', 'seller', 'received', 'product', 'safely', 'buying', 'time', 'wa', 'confused', 'review', 'towards', 'seller', 'received', 'product', 'sat']",187,medium,2,[],"['design', 'delivery']",True
157,P157_REV_015,Flipkart Customer,5.0,Must buy!,"This phone very  premium feel and the hand And degine  in very  compect  Profamance, acxlent Camera, Very goodBattery, one day minimum Display, very good, acxlent",Ranchi District,1 month ago,0,Yes,2025-10-27 04:25:15.129710,2,[],"['degine', 'compect', 'acxlent', 'acxlent']",must buy,phone premium feel hand define compact profamance accent camera goodbattery one day minimum display good accent,"['must', 'buy']","['phone', 'premium', 'feel', 'hand', 'define', 'compact', 'profamance', 'accent', 'camera', 'goodbattery', 'one', 'day', 'minimum', 'display', 'good', 'accent']",162,medium,0,"['camera', 'battery', 'display']","['camera', 'battery', 'display', 'design']",True
157,P157_REV_016,Subham Sarkar,4.0,Good choice,Good experience 😃,Islampur,1 month ago,0,Yes,2025-10-27 04:25:15.129711,2,[],[],good choice,good experience,"['good', 'choice']","['good', 'experience']",17,short,8,[],[],False
158,P158_REV_008,Tumbi Lomi,5.0,Mind-blowing purchase,Good,Itanagar,1 month ago,0,Yes,2025-10-27 04:25:15.129713,2,[],[],mind blowing purchase,good,"['mind', 'blowing', 'purchase']",['good'],4,short,0,[],[],False
158,P158_REV_013,Flipkart Customer,5.0,Best in the market!,Very good device and product,Lunglei,1 month ago,0,Yes,2025-10-27 04:25:15.129715,2,[],[],best market,good device product,"['best', 'market']","['good', 'device', 'product']",28,short,9,[],[],False
158,P158_REV_012,md Zeeshan Shaikh Shaikh,5.0,Terrific purchase,I really very happy to perching this phone,Mumbai,1 month ago,0,Yes,2025-10-27 04:25:15.129717,2,[],['perching'],terrific purchase,really happy teaching phone,"['terrific', 'purchase']","['really', 'happy', 'teaching', 'phone']",42,short,6,[],[],False
